id,sku,name_en,name_ar,category,price,stock_quantity,description_en,description_ar,image_url,barcode,expiry_date,is_active
4143,COS-04143,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,3,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622880433512.0,2027-02-14,1.0
4144,SUP-04144,Centrum Men,سنتروم رجال,Supplements,420.0,61,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622342928351.0,2026-06-30,1.0
4145,MED-04145,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,101,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,62228797004.0,2027-03-07,1.0
4146,MED-04146,Panadol Extra,بانادول إكسترا,Medicine,45.0,135,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622883991946.0,2026-10-31,1.0
4147,MED-04147,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,167,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622435891718.0,2027-01-16,1.0
4148,COS-04148,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,172,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622425535099.0,2026-03-27,1.0
4149,SUP-04149,Centrum Men,سنتروم رجال,Supplements,420.0,40,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,62261416514.0,2027-09-28,1.0
4150,MED-04150,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,150,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622897784207.0,2026-12-16,1.0
4151,MED-04151,Panadol Extra,بانادول إكسترا,Medicine,45.0,66,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622675732904.0,2027-06-08,1.0
4152,MED-04152,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,89,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622149805494.0,2026-01-12,1.0
4153,COS-04153,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,119,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622586802853.0,2026-06-09,1.0
4154,SUP-04154,Centrum Men,سنتروم رجال,Supplements,420.0,179,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622987675472.0,2027-10-15,1.0
4155,MED-04155,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,191,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,62215297892.0,2027-08-30,1.0
4156,MED-04156,Panadol Extra,بانادول إكسترا,Medicine,45.0,53,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622303380956.0,2027-02-19,1.0
4157,MED-04157,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,96,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622856667905.0,2026-12-16,1.0
4158,COS-04158,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,130,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622571732609.0,2026-09-30,1.0
4159,SUP-04159,Centrum Men,سنتروم رجال,Supplements,420.0,142,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622994274514.0,2026-05-13,1.0
4160,MED-04160,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,134,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622798396749.0,2026-07-27,1.0
4161,MED-04161,Panadol Extra,بانادول إكسترا,Medicine,45.0,8,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622414630319.0,2027-06-18,1.0
4162,MED-04162,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,191,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622565780601.0,2026-01-06,1.0
4163,COS-04163,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,127,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622560856966.0,2027-10-21,1.0
4164,SUP-04164,Centrum Men,سنتروم رجال,Supplements,420.0,91,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622418052556.0,2026-12-09,1.0
4165,MED-04165,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,195,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622945393509.0,2025-11-22,1.0
4166,MED-04166,Panadol Extra,بانادول إكسترا,Medicine,45.0,129,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622654474498.0,2026-11-06,1.0
4167,MED-04167,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,198,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622102758838.0,2026-07-01,1.0
4168,COS-04168,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,18,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622941444238.0,2027-06-02,1.0
4169,SUP-04169,Centrum Men,سنتروم رجال,Supplements,420.0,142,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622861667831.0,2027-06-08,1.0
4170,MED-04170,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,19,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622958995361.0,2027-06-17,1.0
4171,MED-04171,Panadol Extra,بانادول إكسترا,Medicine,45.0,111,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622431910772.0,2027-05-14,1.0
4172,MED-04172,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,190,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622601338963.0,2027-09-08,1.0
4173,COS-04173,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,97,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622101007402.0,2026-08-15,1.0
4174,SUP-04174,Centrum Men,سنتروم رجال,Supplements,420.0,99,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622575049602.0,2026-02-03,1.0
4175,MED-04175,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,192,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622916198018.0,2027-05-27,1.0
4176,MED-04176,Panadol Extra,بانادول إكسترا,Medicine,45.0,8,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622365273784.0,2026-07-23,1.0
4177,MED-04177,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,114,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622289980119.0,2027-06-24,1.0
4178,COS-04178,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,69,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622714667695.0,2026-09-24,1.0
4179,SUP-04179,Centrum Men,سنتروم رجال,Supplements,420.0,33,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622833171913.0,2026-06-28,1.0
4180,MED-04180,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,65,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622152986437.0,2026-01-29,1.0
4181,MED-04181,Panadol Extra,بانادول إكسترا,Medicine,45.0,70,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622767442408.0,2026-03-19,1.0
4182,MED-04182,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,159,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622882691981.0,2025-12-12,1.0
4183,COS-04183,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,75,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622883227767.0,2027-03-21,1.0
4184,SUP-04184,Centrum Men,سنتروم رجال,Supplements,420.0,74,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622667095824.0,2026-09-25,1.0
4185,MED-04185,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,186,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622498645541.0,2027-08-29,1.0
4186,MED-04186,Panadol Extra,بانادول إكسترا,Medicine,45.0,55,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622264636862.0,2027-01-06,1.0
4187,MED-04187,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,132,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622878528577.0,2025-12-15,1.0
4188,COS-04188,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,106,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622334050039.0,2027-02-08,1.0
4189,SUP-04189,Centrum Men,سنتروم رجال,Supplements,420.0,157,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622459607977.0,2027-06-21,1.0
4190,MED-04190,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,38,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,62299298582.0,2026-02-01,1.0
4191,MED-04191,Panadol Extra,بانادول إكسترا,Medicine,45.0,104,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622861507565.0,2027-04-25,1.0
4192,MED-04192,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,79,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622662256178.0,2027-11-15,1.0
4193,COS-04193,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,80,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,62247133873.0,2027-09-17,1.0
4194,SUP-04194,Centrum Men,سنتروم رجال,Supplements,420.0,162,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622384631665.0,2026-01-15,1.0
4195,MED-04195,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,34,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622155650984.0,2027-05-05,1.0
4196,MED-04196,Panadol Extra,بانادول إكسترا,Medicine,45.0,33,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622415389295.0,2026-03-26,1.0
4197,MED-04197,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,162,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622162162759.0,2026-10-02,1.0
4198,COS-04198,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,33,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622818246553.0,2026-10-26,1.0
4199,SUP-04199,Centrum Men,سنتروم رجال,Supplements,420.0,80,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622566558778.0,2026-07-15,1.0
4200,MED-04200,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,41,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622306014199.0,2027-08-27,1.0
4201,MED-04201,Panadol Extra,بانادول إكسترا,Medicine,45.0,189,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,62210358222.0,2027-05-03,1.0
4202,MED-04202,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,3,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622896739288.0,2027-07-01,1.0
4203,COS-04203,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,116,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,62290569055.0,2026-07-09,1.0
4204,SUP-04204,Centrum Men,سنتروم رجال,Supplements,420.0,21,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622826581548.0,2026-12-11,1.0
4205,MED-04205,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,30,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622336285587.0,2026-02-16,1.0
4206,MED-04206,Panadol Extra,بانادول إكسترا,Medicine,45.0,118,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622223742925.0,2026-07-27,1.0
4207,MED-04207,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,49,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622701773579.0,2026-05-03,1.0
4208,COS-04208,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,107,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622248476571.0,2026-02-13,1.0
4209,SUP-04209,Centrum Men,سنتروم رجال,Supplements,420.0,162,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622880352997.0,2027-01-12,1.0
4210,MED-04210,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,65,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622431707106.0,2026-05-09,1.0
4211,MED-04211,Panadol Extra,بانادول إكسترا,Medicine,45.0,85,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622814476194.0,2026-03-16,1.0
4212,MED-04212,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,17,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622126809134.0,2027-04-01,1.0
4213,COS-04213,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,130,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622712275116.0,2027-01-09,1.0
4214,SUP-04214,Centrum Men,سنتروم رجال,Supplements,420.0,118,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622841829397.0,2027-07-14,1.0
4215,MED-04215,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,23,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622768095139.0,2026-06-17,1.0
4216,MED-04216,Panadol Extra,بانادول إكسترا,Medicine,45.0,51,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622827455025.0,2026-03-10,1.0
4217,MED-04217,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,83,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622140255741.0,2027-09-28,1.0
